n_policy,lat,lon,insured_sum,zone
551,39.2477786400698,-1.7135406564293731,54462,spain
552,41.820510864022275,-5.561482828400488,79636,spain
553,39.048253342523985,-0.6626350615871281,51079,spain
554,42.095500848111456,1.9336829892445877,80722,spain
555,42.07468334426203,-2.216018451383439,88687,spain
556,38.747060748539326,-1.1319505131721819,82248,spain
557,38.58102174927306,-2.8033316135564625,1267804,spain
558,39.56252875114209,-5.326669898195814,31287,spain
559,41.61796877253137,-0.29925341023342256,2079053,spain
560,43.47956403998351,-7.139019290969847,71121,spain
561,38.61384337797783,-4.740559104064689,78963,spain
562,42.00732803705277,2.042240976780594,66377,spain
563,37.556413757848944,-3.4886604559555554,8835,spain
564,43.51310338430395,-7.584784006892066,3694,spain
565,40.23519592618554,-3.081675437836177,8920,spain
566,37.05364941271721,-1.993969736185825,2138,spain
567,37.15427519927779,-6.077826279253761,66183,spain
568,42.68465056204386,-2.75362121113924,69614,spain
569,38.68472254917887,-7.239759267929411,39540,spain
570,40.224229539079154,-6.2406230749219365,45357,spain
571,39.77042678766106,-1.4772977192206653,72006,spain
572,39.677967804881646,-0.4955611498361421,85597,spain
573,40.76746103480154,-0.8039944650745632,61169,spain
574,40.70487923752921,-1.8932061400078517,4050,spain
575,39.20065446239898,-4.756001737680183,7893,spain
576,40.61314108204979,-2.4394796402695835,54921,spain
577,42.03075172520617,2.3815472032818654,49820,spain
578,40.921873607828786,-5.188334107390974,92771,spain
579,42.48384140355054,-1.4792887645181416,18253,spain
580,40.31011939741363,-4.641381780581144,56981,spain
581,39.6357378011149,-1.940698568664068,1555523,spain
582,42.58384759145092,-3.1366309573534306,14529,spain
583,38.07693533678456,-0.658457907788172,94445,spain
584,37.626411498283275,-4.9390611714994765,61075,spain
585,42.295020829067965,1.7562263141419692,62196,spain
586,38.05085757733727,-2.486292968676201,1165577,spain
587,42.32260995849567,-1.4778847234835908,1304172,spain
588,41.25794907448955,0.03239705427614936,5928,spain
589,28.308896957931662,-14.065580395253706,5995,spain
590,43.45684310944997,-5.405064050733607,76077,spain
591,42.6296552696889,-4.631107845412776,7776,spain
592,40.21277545168505,-4.06060278214796,69833,spain
593,39.35597030473218,-4.730227292860095,22890,spain
594,39.526531164618014,-7.203848340391055,12328,spain
595,41.35353354596661,-1.9315501435642837,56069,spain
596,40.38946070362003,0.12123443248272991,92259,spain
597,42.411644239304444,-8.04815933215188,88417,spain
598,36.95916750342278,-3.1460211759168146,98277,spain
599,41.80717285118948,-6.12892590181373,79924,spain
600,39.41868300977289,-2.576324172922522,39960,spain
601,39.430397566986784,-3.9547768763090723,55773,spain
602,40.3105199273714,-0.7753054826445727,94236,spain
603,36.80329058017744,-3.9645943414401117,1809382,spain
604,42.72558917895903,-5.803601768757199,9008,spain
605,42.522471547353824,0.5100664555186469,3881,spain
606,41.863951353027986,2.2973795145098954,8209,spain
607,36.51960685600246,-5.715230239041512,11024,spain
608,42.1086482489261,-2.310241404671281,10046,spain
609,42.540407950473366,-2.874657324923435,20901,spain
610,42.90045524720647,-8.80600391017216,622683,spain
611,40.872637293705274,-1.0163946416379517,18828,spain
612,40.28847747242334,-3.0207613077134017,85237,spain
613,41.17533940782566,-6.156878678805267,24981,spain
614,38.47825713758904,-0.7564619666531307,47722,spain
615,42.86180254794223,-2.9844929713017248,18086,spain
616,40.04521858791862,-3.0274596281645074,88426,spain
617,40.982190100720366,-5.720619963532938,62662,spain
618,40.903257505153896,-3.0184883039323402,19186,spain
619,42.629459920634915,-6.432269567155327,81831,spain
620,39.97372057078092,-0.1584653997640153,58495,spain
621,42.46872214897143,-1.6310789244258999,55644,spain
622,39.33183806516892,-6.78961251900766,70075,spain
623,41.780557318047066,-0.36927812946798255,2106010,spain
624,41.65861904148462,-1.4110932173000883,55654,spain
625,39.519846168206406,-2.97667526385327,55606,spain
626,38.70569289668231,-5.95630152293908,77671,spain
627,36.48435032982837,-5.752077326676027,26244,spain
628,40.7236666070875,-5.2195619601236505,63333,spain
629,37.356942857424514,-6.631953961280075,14969,spain
630,40.933199205358854,-3.80766159025384,63405,spain
631,41.19556885277942,-4.33973831568365,90810,spain
632,37.02313873826835,-6.561657096053329,36778,spain
633,41.1472223743764,-3.95673173551379,29019,spain
634,42.56646917396452,-8.20900524818791,1495444,spain
635,37.68575640554348,-5.255409804299244,78817,spain
636,42.380382274119576,-1.2351856025757968,1772212,spain
637,41.26398326613533,-2.5581785842002702,5101,spain
638,36.97740301902199,-4.171203537750683,58569,spain
639,28.42151297265937,-13.91611063639307,62256,spain
640,38.05031419709776,-1.2043549847756445,78192,spain
641,43.04536301233124,-7.253011893160405,34329,spain
642,40.649517357881,-2.1343882820119546,82552,spain
643,38.503786885059654,-6.676562019869035,10849,spain
644,36.86136896359757,-4.685900271303856,17413,spain
645,43.359534755012,-5.089541288686126,98330,spain
646,38.85589602701899,-5.468164163455626,995919,spain
647,42.95895459178719,-4.20305328920888,31069,spain
648,39.62721820253345,-6.38449963649145,50970,spain
649,39.536153718010205,-4.878224326757936,17612,spain
650,42.56882395143663,-6.9488071759334336,38590,spain
651,41.59836005841546,-2.7575260723898296,15869,spain
652,38.7210528052171,-6.577466336350657,14283,spain
653,41.78739189556954,-1.1738003947643847,46134,spain
654,39.801898452330484,-3.6123592441037964,42961,spain
655,41.32629356836763,-1.7482212564519877,92699,spain
656,40.72857564901945,-6.250751325954839,10855,spain
657,39.36857241845288,-4.47938885909565,61619,spain
658,39.74523090672739,-1.8488371145004017,88568,spain
659,42.403859587632134,-4.822937380809215,58644,spain
660,43.301567946712154,-2.3753405992935157,77940,spain
661,38.34428851040639,-7.2293399437718,17280,spain
662,39.147002826492574,-5.796976700773801,61986,spain
663,42.48432638858266,-8.357493057242992,5603,spain
664,42.13847975816284,-7.483329435244656,8344,spain
665,40.355747160134,-0.4604447194325658,99482,spain
666,42.75566357149353,-4.3261949782598155,81476,spain
667,37.72751525656956,-4.646922511317468,94053,spain
668,40.489514323090404,-5.817335753536527,45081,spain
669,39.9870797264547,-2.6362242793736304,5149,spain
670,38.945639136341484,-0.43424314624823523,10690,spain
671,40.25217502744688,-0.3883373815847797,21876,spain
672,38.71201609962774,-1.4145523534977222,721906,spain
673,36.64819573080325,-5.221093657651396,30736,spain
674,40.70388482744907,-6.1701571855007735,562338,spain
675,41.85127363401742,-1.8931115280256847,21312,spain
676,43.17136134244655,-5.619222368592894,11054,spain
677,42.319459370863285,-6.750523694188777,90749,spain
678,41.817913885827345,-6.163828578527337,23583,spain
679,42.60970646526408,-6.540923371464331,27107,spain
680,37.153630744018955,-6.096730004159397,52980,spain
681,42.16230502173211,-1.242802001006094,11450,spain
682,42.87508953193737,-5.755689420323364,31206,spain
683,41.1435172104884,-2.7713883034293954,35086,spain
684,42.48703055423698,-2.7760913472434545,91991,spain
685,38.2604697732445,-1.9878498814961958,79183,spain
686,38.562904166139354,-4.278290883597743,28047,spain
687,40.051849082058226,-4.033255505463137,15237,spain
688,39.58704753708401,-6.554790466988443,32259,spain
689,37.75147212776744,-1.0790595176018947,670732,spain
690,41.53506762070665,0.03495771539172665,25618,spain
691,42.780397748201366,-5.330028306413517,94220,spain
692,40.302170980363066,0.052401662524950154,46209,spain
693,43.52784119167011,-8.21275663960893,73500,spain
694,38.91589375603319,-1.8035369485573192,26946,spain
695,36.81518526810607,-4.814741222787239,63251,spain
696,39.53611168946719,-4.112985826181546,89404,spain
697,40.75565577662809,-1.9968756954401776,39770,spain
698,39.65465132286879,-6.947996090678426,74632,spain
699,42.26483861587063,-4.6244529998554835,61407,spain
700,43.44981272328049,-6.700887308409465,45890,spain
701,37.26453758636197,-5.102094756763261,39397,spain
702,40.43120485788104,-5.265251000873846,28189,spain
703,40.02519420436954,-3.285100697761349,65234,spain
704,42.46931365858907,-7.982911286388196,98121,spain
705,41.38118496188024,-5.771087769043131,64040,spain
706,38.19879288768115,-5.172741235250376,3351,spain
707,40.6504305289222,-4.435469849240084,97464,spain
708,43.07982458623161,-6.704927172423046,13849,spain
709,40.940307773257224,-5.104322910868289,84937,spain
710,43.290723399199905,-8.197738742835257,80295,spain
711,40.3828182839176,-3.2669085201750576,60404,spain
712,42.470161974204714,-1.2857470863897476,76306,spain
713,42.39985011973921,-7.0941405365028665,56810,spain
714,41.4573375507061,1.5797566281659137,747241,spain
715,41.60618499497807,-2.025222180525258,99997,spain
716,37.74436479076072,-2.443814799070484,82234,spain
717,36.96712085051933,-3.2270641953700405,4111,spain
718,40.11806499170931,-2.8943238808547758,76906,spain
719,40.46440431556048,-1.6660468022733497,43547,spain
720,42.34753474328049,2.821118876894367,47300,spain
721,38.53452228075324,-5.229440045127911,18842,spain
722,41.592358604211576,-6.065449370571393,10785,spain
723,37.400501310540065,-4.897289950789062,78144,spain
724,40.44409800311024,-0.10984370297842005,38999,spain
725,40.31119441542744,-2.587443662595085,93323,spain
726,40.27959415936219,-6.721193308428406,27176,spain
727,40.16140602595907,-2.397008342734221,23142,spain
728,38.53879339558303,-2.5240158090193816,90711,spain
729,43.05376098691883,-2.601207597175879,951414,spain
730,40.54330439484749,-4.4536816828907195,14953,spain
731,41.78539654969734,1.7730960337299386,90838,spain
732,41.329203422541475,1.4476050743148257,91878,spain
733,42.386403821488976,-6.386698661426919,2064426,spain
734,42.053608410124866,1.9493860002807573,30208,spain
735,36.98835563379266,-5.369738498563603,1581763,spain
736,37.611208493935926,-7.261126202904656,54230,spain
737,39.748653751513515,-1.1152739436794263,22136,spain
738,43.29315162480748,-5.88458562046271,61954,spain
739,37.69411442986106,-4.867916110083483,56092,spain
740,41.35671574932903,-4.4684008582014645,966078,spain
741,42.70415190203623,-3.1276064351458004,41907,spain
742,42.89015536255057,-7.008365030900816,45066,spain
743,38.27385680909804,-5.023057233675615,21493,spain
744,38.241310565662474,-6.747181150899969,48516,spain
745,38.42730387413933,-1.976452891823822,6330,spain
746,38.71086819712155,-0.9958230562034949,26777,spain
747,38.520092151169095,-2.6402562940413965,670332,spain
748,42.30032568283819,-7.966302018163777,32359,spain
749,42.95612048421597,-6.078862547273729,65714,spain
750,42.36067959252362,1.571957386776095,41405,spain
751,42.399098735076386,-8.07864135729179,1950969,spain
752,41.573986571047634,1.312106943856314,93748,spain
753,37.70266819077265,-1.613464548735795,81154,spain
754,42.58735353470852,-4.351333634219873,84118,spain
755,40.62873864641084,-1.5082110273519973,6759,spain
756,39.7719270072634,-5.645055405591416,42751,spain
757,37.08022558761776,-6.450153333722108,83329,spain
758,39.53557981640624,-7.235105063736487,18012,spain
759,41.93201451498928,-4.9254121326996305,95406,spain
760,42.82406755523097,-5.592608095272132,1251074,spain
761,37.520105459997424,-4.791998936195569,20460,spain
762,43.124291275197244,-4.966229982229345,2402020,spain
763,38.57875198685453,-2.5342874425121344,2337,spain
764,40.145123957210615,-1.0010756732825534,17303,spain
765,37.61271405734247,-0.9402424004575707,52457,spain
766,42.987903730337365,-2.5925834368650005,37989,spain
767,42.412389541663174,-7.926151710064515,28469,spain
768,41.70414772970607,0.5540549796510064,942579,spain
769,42.142137328364385,-7.42824294566684,59013,spain
770,36.881023538994945,-3.602677767845643,549735,spain
771,42.22870044475748,-2.557416989220325,27058,spain
772,42.56976983925965,1.4134730683384582,1116453,spain
773,38.480959850317575,-0.9908179057788686,17822,spain
774,39.050267784440024,-5.145317203734805,47684,spain
775,40.582343067621395,-6.474698317398698,39412,spain
776,42.23903680737656,-5.332911917313934,46180,spain
777,39.676200391410546,-4.8743648992766015,49738,spain
778,41.41129421450247,-4.704933307168334,69176,spain
779,41.47581180099896,-3.628255553389277,620317,spain
780,39.392656229852584,-0.8357218485179132,80504,spain
781,41.414781743714556,-0.9537448831999029,57881,spain
782,42.541867654707126,-0.46721078411979633,974363,spain
783,42.53905657763458,-8.556801673083315,15443,spain
784,38.80900058081771,-7.035948033399968,92452,spain
785,40.50892978888371,-0.24255749683336703,80857,spain
786,38.49152885512278,-1.1210271415174446,2361943,spain
787,42.90724789530213,-2.514898959637506,47338,spain
788,41.45699901980294,-5.470449760146359,73789,spain
789,41.54738227160559,1.3923208134815361,39294,spain
790,41.47823618147475,1.1962461682361258,85306,spain
791,38.60904392193428,-6.7109180201345975,79705,spain
792,40.23225552148849,-5.957242126143768,66515,spain
793,41.760239108918306,-4.1886042771280945,2329841,spain
794,39.56909941532303,-3.477876635234379,45746,spain
795,43.46859576177174,-6.571496915378576,14850,spain
796,37.060332678067255,-2.2578357459312244,1103296,spain
797,36.73456512343781,-5.136629095702922,97305,spain
798,38.7397470621326,-5.168322570279059,1256401,spain
799,36.98148756282585,-6.1473508371006,907035,spain
800,40.99075858430113,-6.289185947827175,4956,spain
801,39.09584721523063,-6.209620500234916,97547,spain
802,42.113689877066626,2.6429041775290685,29936,spain
803,39.67865249902598,-2.549591297099587,44282,spain
804,38.94208894289756,-3.8658278489096585,35366,spain
805,40.20949560079855,-2.248333193804063,38162,spain
806,41.63352302908146,-3.0762073660179112,79707,spain
807,38.18062937329639,-1.1541203514916951,74992,spain
808,38.53122767415668,-6.345597566909007,30484,spain
809,43.166863808746285,-4.6109188144268884,45784,spain
810,42.699945258222016,-6.969031330826807,904208,spain
811,39.7167245002673,3.350503935628037,13380,spain
812,42.446959635126085,-2.894851808589978,94019,spain
813,42.241548974028326,1.2928652607622695,99382,spain
814,37.97225553790841,-4.942743045372076,12563,spain
815,41.595395808815226,-2.5920250391962494,11451,spain
816,41.87473256421545,-6.488646345072185,7536,spain
817,41.69466843766149,-1.6401248126431511,56448,spain
818,37.986068275111165,-3.9009805439805234,86663,spain
819,40.222635138738426,-0.3333715660580161,60421,spain
820,42.34788305088271,3.072852138419627,29141,spain
821,42.69367701488503,-4.4697706539325335,26917,spain
822,39.834861765806615,-1.4043668966231522,76118,spain
823,40.164085227094176,-3.235916316132963,1523265,spain
824,41.587100973944544,-3.887546228519499,78210,spain
825,37.816859608271855,-1.807055769736504,18864,spain
826,40.790541816568734,-1.8001064880497673,40946,spain
827,39.31544778221455,-3.9386521247927266,12977,spain
828,40.14833412070566,-5.069972433559959,74903,spain
829,39.2847926715702,-3.305734135010809,26181,spain
830,38.43438931421813,-6.6672045641851465,57901,spain
831,40.02174046405946,-0.994769706893635,18557,spain
832,41.03469115475214,-0.26267137457647394,10642,spain
833,41.07496973357362,-0.6470826602751529,776746,spain
834,42.055991728039345,-4.953674939613716,93397,spain
835,41.5945946075757,-5.83522821797796,17973,spain
836,38.103726096068854,-4.462151549588446,39198,spain
837,41.63487858342434,-4.352753038734317,18363,spain
838,42.229437534758176,0.15852947628133762,72434,spain
839,40.966944186109444,-0.9509745056293433,79565,spain
840,42.99600989063994,-8.288831083470361,58875,spain
841,38.27670707759948,-1.0080529943034797,23541,spain
842,38.39554211270809,-5.582673809327661,18792,spain
843,41.05415431694085,-1.460455308060567,2277649,spain
844,42.91147044457766,-7.9723304061087905,52256,spain
845,42.10290319702932,-4.522230382770697,4360,spain
846,41.67900418775648,2.7828116323596994,44754,spain
847,42.27604221652262,2.6844748779851777,27456,spain
848,39.34906202774193,-5.094093270860725,24184,spain
849,43.37971179597704,-2.7969988804953942,34751,spain
850,39.8039272177674,-1.6505037710592418,42400,spain
851,42.92658676144632,-4.414918693101118,78112,spain
852,39.9428559289301,-6.389690692978254,63643,spain
853,43.071555976695464,-1.6927732766141048,60653,spain
854,43.17227270958236,-8.797236321334227,32675,spain
855,42.428550764622756,0.7742383243857489,82737,spain
856,42.88266822289238,-6.756654790585717,64779,spain
857,43.42966766076398,-3.9344381734524116,53892,spain
858,38.15736578037475,-0.9024152976264332,59323,spain
859,38.57711746234173,-7.147526357215199,53958,spain
860,43.10729767626885,-2.553988335294262,8393,spain
861,41.0279904583637,-0.6863225004733131,2311412,spain
862,40.95087863791137,0.050379697600408946,1721127,spain
863,42.22502579180297,-4.252126348151686,2348312,spain
864,37.18375922686964,-3.742080322108647,44325,spain
865,41.35807400436989,-3.749010101476065,15163,spain
866,41.29878522924605,0.5328596659319942,78804,spain
867,40.10664349539127,-1.2141851433993338,72421,spain
868,40.002430976400746,-4.013752556367592,38899,spain
869,42.89227013737151,-7.577251094754997,89837,spain
870,41.38646864515211,1.6601743260953654,56051,spain
871,37.35828946883132,-4.730698685080593,41450,spain
872,38.29899611221138,-2.8849439072892142,2456,spain
873,38.66975554997473,-0.26111221967135023,98532,spain
874,42.91721468772662,-3.231979889236964,83494,spain
875,39.34637102290361,-6.554275854364107,31242,spain
876,40.42412624466813,-1.728592950247048,54817,spain
877,43.57861920178607,-7.707236250126805,7860,spain
878,41.85924535776016,3.0081780949922283,76013,spain
879,40.87326324951409,-1.5299611048688426,31552,spain
880,42.87152189823014,-5.97027994838092,3338,spain
881,39.23822109819727,-1.9300120250587263,59187,spain
882,39.128157577081666,-6.414362081187212,54244,spain
883,37.96749021102521,-1.5060255389116328,67752,spain
884,41.02577613204168,-0.8957886984561192,39256,spain
885,39.810309763940765,-0.6329243754921592,7411,spain
886,39.267613613313124,-5.550186215684365,72899,spain
887,40.74233746887158,-4.403694089952975,1810427,spain
888,41.19606907332352,-3.2634578866677035,58418,spain
889,41.67840826202815,-0.9516065088360293,61379,spain
890,42.01051019758114,0.3281687067881549,46176,spain
891,39.550972560766695,-5.851061316065255,63408,spain
892,36.89020016413613,-4.1948899117514,74542,spain
893,41.74187959456294,-2.173959434283814,45668,spain
894,42.543516967502285,-3.3010986398668063,76047,spain
895,37.942848961244415,-6.817050608038411,82716,spain
896,42.0475414396413,0.2787622464463517,26850,spain
897,39.407811587673216,-2.6116079703270554,47355,spain
898,42.954599978235215,-2.723268862018017,5441,spain
899,39.23157737864405,-5.105591164283142,64056,spain
900,37.32545386100365,-1.9644758480585338,52874,spain
901,41.97137233838352,-0.7931770114739436,47003,spain
902,39.96539757853844,-0.4655704579183215,67399,spain
903,39.90942225289436,-1.016464297900292,1539759,spain
904,39.733998857426,-0.7026842162677589,45433,spain
905,37.80448940707776,-4.895324704869999,35561,spain
906,38.66132757784653,-1.2563730996178748,12094,spain
907,28.221535507257517,-14.07787471877699,84041,spain
908,40.18088338533395,-3.8738971362480203,76925,spain
909,36.83577723202041,-3.2660900491671274,29851,spain
910,42.7691033713158,-2.090217987585934,32354,spain
911,42.38275792207177,-2.9536774464462123,2115375,spain
912,40.37696804445205,-6.081346883576293,21327,spain
913,36.94167338064151,-2.2352035564888073,74710,spain
914,43.262026481766085,-3.624359645580327,68489,spain
915,38.99280785957116,-4.369729413414131,83687,spain
916,40.83290439692365,-0.24749217545901914,14153,spain
917,41.9744340218984,-6.219344025752024,71769,spain
918,38.88589617478092,-1.832350147463849,14785,spain
919,42.64771948347968,-2.4468211842370824,51022,spain
920,43.08204525823855,-2.8501283659367367,71201,spain
921,40.18412744634081,-2.1620977117186833,54047,spain
922,39.02650854653822,-6.962682501470162,6339,spain
923,37.336018982698356,-3.9941246073854764,55186,spain
924,42.23845002145744,-5.4984587412073065,6250,spain
925,39.68341776165187,-2.262872401039438,82586,spain
926,39.08678246327548,-5.949997825517308,73397,spain
927,38.215517050390545,-1.4710393231476893,81393,spain
928,43.426723185840345,-2.8743841414696654,81578,spain
929,42.92585241391889,-7.468274607856605,77423,spain
930,42.10017907964584,-6.289311344393992,27497,spain
931,43.459527172151276,-7.148661061253563,22487,spain
932,37.77558873257895,-4.019868695307293,62161,spain
933,40.10852427660723,-1.3126496532741427,21008,spain
934,39.78450705913637,-4.83599349191355,12256,spain
935,42.622933353267285,-5.853002398207154,55946,spain
936,39.414731842794176,-2.45208849518985,69059,spain
937,42.22432571934408,-5.398472455242706,15750,spain
938,41.481130322647495,1.3008302572763455,1705009,spain
939,42.847236482764934,-3.0891433195377314,45626,spain
940,40.900481612347534,-4.170584765816113,39329,spain
941,41.83752339296326,-5.734313545484142,18564,spain
942,41.22839402194354,0.6116159788649753,99578,spain
943,27.873502212084258,-15.59208654734423,965362,spain
944,42.91295570190799,-1.3025126276851822,75153,spain
945,38.509091551741214,-1.7194163478299878,34854,spain
946,41.33633461117132,-4.282064068704548,48035,spain
947,38.41883922754997,-0.906179426872324,67727,spain
948,41.9829097659979,-4.753834489118834,40290,spain
949,41.024414794151504,0.8410121141834352,73955,spain
950,40.851642535700904,-5.507984295331765,3256,spain
951,41.4441873875281,-2.536215631965508,13855,spain
952,38.74844778311718,-3.912625588537839,22825,spain
953,41.79043612204493,2.770606998541272,20131,spain
954,40.36254110086566,-5.831826106812716,28815,spain
955,40.70585491934911,-6.070523054534371,72833,spain
956,42.11972326446202,-0.7028179173870619,32651,spain
957,38.238420770718605,-6.853528014268324,26020,spain
958,42.768720360039275,-0.23180717476156332,21142,spain
959,37.61524028186852,-6.774853287991071,82649,spain
960,39.78552807478936,-4.115997832796179,886880,spain
961,38.59648204461769,-2.980877235447343,1718,spain
962,40.7132888145561,-2.108894086664108,29210,spain
963,42.306514009107154,3.146199481938929,58781,spain
964,42.31335651805581,-6.134521486819295,57058,spain
965,42.341918296304556,2.1902742758985774,21481,spain
966,41.85566934119467,2.784954323322136,962796,spain
967,42.20422706936476,-2.387923997365741,21600,spain
968,38.34007834521573,-6.310372736442087,74744,spain
969,36.792263551649,-5.485747367467878,74041,spain
970,41.29451543843901,-4.003163163970905,37325,spain
971,39.283778517648884,-2.6210522302364616,83623,spain
972,42.905035865371126,-7.5538075573371675,54245,spain
973,41.51704949701934,-3.7892283298453258,86340,spain
974,42.0005915974727,-1.0917054595288818,72134,spain
975,42.34357996884751,-6.024710020422438,36802,spain
976,38.02210692522996,-1.5134512004451572,62038,spain
977,40.99851556036199,-0.8914696371124649,66592,spain
978,42.31738968453456,-3.018170712621343,44383,spain
979,43.099314983476056,-7.387396513298263,74408,spain
980,39.70746748758407,-5.757349700204314,50819,spain
981,39.83652741795943,-3.321136854738212,64594,spain
982,43.551223474623335,-6.41501952140135,39418,spain
983,39.28604215732297,-5.16088288000109,76435,spain
984,38.6329437820671,-6.169500675083219,55427,spain
985,42.963276813074344,-5.764564035928318,73812,spain
986,41.525007718587545,-2.019498258636318,2388639,spain
987,43.18358679111353,-5.810522564963982,27623,spain
988,41.36234110322237,-6.249017375063136,5422,spain
989,42.48679008383918,-4.726639370842706,97093,spain
990,40.97903054222698,0.10229692037357196,54945,spain
991,37.61027294612556,-3.646552798858414,86547,spain
992,38.25205339524944,-6.765214664783567,48741,spain
993,42.19454822881662,1.4977311134017768,82016,spain
994,41.84099974293268,-4.119527906683068,53871,spain
995,41.37208723519264,-5.938233286680388,59454,spain
996,39.65693786397317,-0.5836375283970874,49944,spain
997,42.54214662912544,-7.277726601099527,41604,spain
998,43.47041852421874,-6.3747628400011624,91667,spain
999,42.05953532454455,-0.6009019897421162,65114,spain
1000,41.492907364062646,-0.13874152064528644,97911,spain
