n_policy,lat,lon,insured_sum,zone
10502,39.45974246282453,-0.37854480750981656,20591,valencia
10503,39.48974990905149,-0.37318922290080325,65848,valencia
10504,39.45548063332138,-0.3816241895821205,18769,valencia
10505,39.47353573590879,-0.36773030445435045,2001196,valencia
10506,39.46455580592232,-0.35339746997383537,8375,valencia
10507,39.4552694932072,-0.38835386477196676,12921,valencia
10508,39.49277714899486,-0.35049898587791506,57735,valencia
10509,39.46000981718961,-0.38331641151770807,12554,valencia
10510,39.47346338914512,-0.37007476641086184,73656,valencia
10511,39.48063794634166,-0.38205399331739537,17682,valencia
10512,39.463480610300785,-0.36598042580980206,50700,valencia
10513,39.47398318189314,-0.357340009396913,67070,valencia
10514,39.47652344272145,-0.36035787359482935,5115,valencia
10515,39.47224084358194,-0.36890787028856376,43079,valencia
10516,39.468157932678984,-0.3717210491747449,68473,valencia
10517,39.462801070822366,-0.3923664518949607,36885,valencia
10518,39.49530866890767,-0.3593281575475891,29681,valencia
10519,39.4754740051129,-0.3508269010030324,17804,valencia
10520,39.48506709710935,-0.3683212424811427,98010,valencia
10521,39.476700729277255,-0.370928123545577,53200,valencia
10522,39.46430311407942,-0.3925704351029548,78139,valencia
10523,39.47393223639534,-0.386166329182477,49986,valencia
10524,39.49116069453205,-0.3819738649967412,7502,valencia
10525,39.493799646751654,-0.3904144980634165,4256,valencia
10526,39.49703977057813,-0.3504803135749689,28016,valencia
10527,39.46079580964048,-0.3538365485316405,1682759,valencia
10528,39.46726077661821,-0.38139623155538965,1718,valencia
10529,39.45594739705555,-0.39274221847512253,53273,valencia
10530,39.4994127620862,-0.3802213254263119,69659,valencia
10531,39.4815505707496,-0.39178477638285075,1767784,valencia
10532,39.48524374286028,-0.37308905024367256,9091,valencia
10533,39.47153689776309,-0.3910822857520343,85163,valencia
10534,39.46217753691501,-0.39754778265677954,24631,valencia
10535,39.46936145592527,-0.3692830389617005,87914,valencia
10536,39.464434417583206,-0.3809497257446762,16638,valencia
10537,39.47662020070446,-0.36582625537396973,21741,valencia
10538,39.49081104603967,-0.3738748387688962,73837,valencia
10539,39.49158917914822,-0.3686184463288653,1144064,valencia
10540,39.46431101041753,-0.384075374404623,88389,valencia
10541,39.45887910369791,-0.3708886157898477,72820,valencia
10542,39.48615629450957,-0.37527135039015863,64708,valencia
10543,39.47085132606821,-0.37028414958290584,2169985,valencia
10544,39.45909757888652,-0.39961581589779077,41561,valencia
10545,39.48021734686479,-0.3517551044182387,44052,valencia
10546,39.45562677341539,-0.3882446228090269,7661,valencia
10547,39.45477588027733,-0.3961657188908834,1929986,valencia
10548,39.450602559898044,-0.3852588774351034,4781,valencia
10549,39.46035433258468,-0.36535326764426357,58140,valencia
10550,39.47395041271492,-0.35336332639714696,91942,valencia
10551,39.45811548000086,-0.35779245294404605,2363,valencia
10552,39.45343437775517,-0.38366531876288407,48717,valencia
10553,39.47462557421161,-0.35839145392085436,22629,valencia
10554,39.49515727256731,-0.39728020815576476,24076,valencia
10555,39.45057504473498,-0.3953584768131158,51831,valencia
10556,39.46140390965275,-0.39068262349318145,62714,valencia
10557,39.495066005610326,-0.3606116827193091,32325,valencia
10558,39.481711938792195,-0.36378780921258175,90358,valencia
10559,39.49152365255957,-0.3934431080306683,21544,valencia
10560,39.49546547342731,-0.3645935680014697,1460051,valencia
10561,39.46093734023989,-0.3619110909498255,89151,valencia
10562,39.48697673126199,-0.39045697738564666,33545,valencia
10563,39.46305082146018,-0.36646514130279867,47663,valencia
10564,39.49692155131801,-0.37971997164384974,33864,valencia
10565,39.49785747603348,-0.396329600914376,79321,valencia
10566,39.458010619916244,-0.37412727448604893,94266,valencia
10567,39.49061270415202,-0.3753716399612068,48183,valencia
10568,39.45235648386146,-0.35590456512318486,31701,valencia
10569,39.47997000389526,-0.37199041378195014,32644,valencia
10570,39.47409644466205,-0.3579875634052142,1894657,valencia
10571,39.47997896058563,-0.3773371699762127,34626,valencia
10572,39.48799592966242,-0.3642230212570955,59576,valencia
10573,39.49350128884354,-0.35150680004600465,40334,valencia
10574,39.47515107054723,-0.39894422291585996,14720,valencia
10575,39.4536830498563,-0.37743467569379324,3301,valencia
10576,39.495688199317854,-0.37850728619475316,63342,valencia
10577,39.45303909142523,-0.360996500426101,15009,valencia
10578,39.48972356382477,-0.39907307505895784,66429,valencia
10579,39.456061939684695,-0.3710073571554761,69949,valencia
10580,39.49513159601895,-0.3860587841701251,83025,valencia
10581,39.48172189733387,-0.3761710738764168,54924,valencia
10582,39.465508747440005,-0.3641372787977637,93223,valencia
10583,39.4932572244439,-0.3685051979678061,69712,valencia
10584,39.45901952878127,-0.3876901795494533,956256,valencia
10585,39.46077841185587,-0.3897296993632835,1145813,valencia
10586,39.4662945424876,-0.3574671798593939,70430,valencia
10587,39.470691752562615,-0.3746232270339481,20196,valencia
10588,39.460933588070155,-0.35102200230390995,72586,valencia
10589,39.495985519375395,-0.3668239641472526,3682,valencia
10590,39.47202061255307,-0.388716419926469,80820,valencia
10591,39.49759129740151,-0.39153194162362964,84451,valencia
10592,39.46266254698723,-0.38378687901433983,58087,valencia
10593,39.473427633303736,-0.3618157472924674,32695,valencia
10594,39.490080089044206,-0.37698707740289994,80911,valencia
10595,39.499466759228326,-0.37160356581525056,1190,valencia
10596,39.47248710699862,-0.37023970858680594,1296217,valencia
10597,39.473500479458075,-0.3912718143058133,60137,valencia
10598,39.49703344789324,-0.3828415401049738,42907,valencia
10599,39.471610149263995,-0.38527481586584406,90756,valencia
10600,39.47202223934758,-0.3531859569722558,54015,valencia
10601,39.4976574158388,-0.3996222611861545,6796,valencia
10602,39.474844399880936,-0.35219106013907836,51165,valencia
10603,39.45631163241137,-0.3929408974833628,1092,valencia
10604,39.49707282434316,-0.37279338350637437,15579,valencia
10605,39.47507378956401,-0.38687215618821125,841439,valencia
10606,39.468035314679526,-0.38477916853421323,53810,valencia
10607,39.49503489784373,-0.3618667585395912,93442,valencia
10608,39.45085703810892,-0.3654472180240483,12710,valencia
10609,39.4973812483847,-0.3617301946532042,18441,valencia
10610,39.45437532224247,-0.3905476609396134,1123285,valencia
10611,39.45377498553812,-0.38986195559403564,68515,valencia
10612,39.49711296463207,-0.36211430110507753,95265,valencia
10613,39.47389830055362,-0.3939357341301981,90824,valencia
10614,39.45898528546846,-0.3546399852748572,6247,valencia
10615,39.49911323322011,-0.3538136065722553,4541,valencia
10616,39.46676080462526,-0.37474277155018204,1928392,valencia
10617,39.49706696729735,-0.36483529231398,1332732,valencia
10618,39.47297455983657,-0.3832756164244146,52731,valencia
10619,39.468396665699316,-0.3681613869711074,92829,valencia
10620,39.47866678795189,-0.39874895899879953,79714,valencia
10621,39.49552609456021,-0.3890359584303736,61424,valencia
10622,39.49900430915868,-0.37731457673544,49041,valencia
10623,39.48478634738486,-0.3754890805396119,90371,valencia
10624,39.46841528820597,-0.35071339795566925,69412,valencia
10625,39.49317970903315,-0.35005492839475605,48248,valencia
10626,39.496215971805064,-0.39384513269425214,77036,valencia
10627,39.477146145417194,-0.38619223986619955,1200250,valencia
10628,39.485577540240776,-0.39587070826030435,27486,valencia
10629,39.49357494514648,-0.3829291540668508,72869,valencia
10630,39.48422406650763,-0.3525541000319265,32742,valencia
10631,39.482521616501515,-0.37151086963498786,98683,valencia
10632,39.46903585858054,-0.39800232394120283,98121,valencia
10633,39.48002047747476,-0.3739684468086063,56377,valencia
10634,39.46215911347168,-0.35334513453781136,39089,valencia
10635,39.455994032351164,-0.35136030912567867,42856,valencia
10636,39.462926622239664,-0.3544070787999275,60400,valencia
10637,39.472311861259996,-0.3620368622076755,42866,valencia
10638,39.46722820007707,-0.3874218025886365,45643,valencia
10639,39.48509886703179,-0.3549722181409077,87261,valencia
10640,39.46912638999181,-0.38514146030510765,93846,valencia
10641,39.47524308025442,-0.35611855690518246,24502,valencia
10642,39.46454278895272,-0.39793009973798227,3255,valencia
10643,39.454451309602426,-0.3971794422845274,14110,valencia
10644,39.48583977009299,-0.35984205066013836,42777,valencia
10645,39.461205521405944,-0.3946645686070198,75604,valencia
10646,39.47327207072637,-0.37803964038373533,60361,valencia
10647,39.47969780321188,-0.38284222317751315,97354,valencia
10648,39.48363111959394,-0.3861046238071688,64583,valencia
10649,39.470737154209694,-0.38189743724624525,42373,valencia
10650,39.4639550039322,-0.37571691010784,17546,valencia
10651,39.494638909969794,-0.35817841588736243,71582,valencia
10652,39.48221371572038,-0.3691408143871455,99934,valencia
10653,39.46240140662096,-0.35463158669240674,49827,valencia
10654,39.48840468668865,-0.35816452280117556,28491,valencia
10655,39.47684045125205,-0.3926934459081051,60661,valencia
10656,39.4709884480072,-0.37886178425028383,47970,valencia
10657,39.454869544963,-0.3733493438182298,36724,valencia
10658,39.46110807386098,-0.3872121114000636,11031,valencia
10659,39.45527122291359,-0.3716856882941917,21307,valencia
10660,39.484861469749234,-0.35128895678930705,12245,valencia
10661,39.48738154187822,-0.3887389789574096,29858,valencia
10662,39.47178733729967,-0.36077186102919656,79252,valencia
10663,39.45271472446426,-0.35025256090472706,22244,valencia
10664,39.45849682673096,-0.38729716509430506,73130,valencia
10665,39.49724528958742,-0.3571969253041061,50567,valencia
10666,39.494595778886726,-0.39130489729979406,4619,valencia
10667,41.38192625201464,2.134846078430819,1137548,barcelona
10668,41.36667526932591,2.1325507319980486,1269000,barcelona
10669,41.36142542853718,2.124679634302077,96816,barcelona
10670,41.38547672485615,2.1072189447916014,45566,barcelona
10671,41.37253919288214,2.1515837982789305,32019,barcelona
10672,41.40148145865984,2.123636938974346,85434,barcelona
10673,41.37586502930931,2.117748793968352,34867,barcelona
10674,41.40814325127342,2.142986781620529,81232,barcelona
10675,41.3612519303387,2.1148827989358177,45295,barcelona
10676,41.37307581009329,2.108351316416227,54922,barcelona
10677,41.391541956103076,2.155367428872113,34201,barcelona
10678,41.3820501718624,2.1520551448259435,44595,barcelona
10679,41.38316186877007,2.1593265246812168,36541,barcelona
10680,41.385201097378,2.141258421273645,71703,barcelona
10681,41.40023593193503,2.1187306824484957,12071,barcelona
10682,41.366962950361064,2.137345221287591,33031,barcelona
10683,41.3766386538247,2.119133966613794,52930,barcelona
10684,41.395374004469765,2.1444094903418582,73084,barcelona
10685,41.37706639725573,2.134193256378227,581234,barcelona
10686,41.40615313665638,2.1242350904196488,704704,barcelona
10687,41.40616184716076,2.1443196081861085,52879,barcelona
10688,41.39319812080956,2.147225902551702,22418,barcelona
10689,41.39929008260903,2.127302393443978,96083,barcelona
10690,41.379779099812055,2.1586931863463983,61966,barcelona
10691,41.39345185859801,2.1493354020427575,9170,barcelona
10692,41.361448248976565,2.153773259173868,16905,barcelona
10693,41.3980812225581,2.1085868974544155,21026,barcelona
10694,41.373388492108916,2.147380442007919,87908,barcelona
10695,41.38155100300797,2.102982282047203,17639,barcelona
10696,41.38704840481986,2.1536986087586287,57643,barcelona
10697,41.37947814750385,2.1254350251127265,735011,barcelona
10698,41.38725807087351,2.1351465731732784,41390,barcelona
10699,41.39573276192831,2.1199737310795186,94395,barcelona
10700,41.39591820677397,2.123646611517164,56417,barcelona
10701,41.40798562538099,2.1326147308590024,17415,barcelona
10702,41.40747977394959,2.106561216497878,20694,barcelona
10703,41.362094299512464,2.1463649652114167,13420,barcelona
10704,41.37861022905754,2.107052030121171,2460169,barcelona
10705,41.373226980432406,2.139032658488546,20775,barcelona
10706,41.37396636280908,2.11936356856433,1706837,barcelona
10707,41.366421439218435,2.122103162402821,15119,barcelona
10708,41.38953624057171,2.1282895009477447,31719,barcelona
10709,41.36790193073918,2.1009433273772236,61334,barcelona
10710,41.388812184982065,2.108773611270415,40560,barcelona
10711,41.3883131287398,2.1118072582309537,95642,barcelona
10712,41.37614783183258,2.130129399351659,66005,barcelona
10713,41.40133987408364,2.11789788561011,31441,barcelona
10714,41.39941297525574,2.115477735774714,79216,barcelona
10715,41.37380936538045,2.14995823803444,28383,barcelona
10716,41.3635245181856,2.1059430836848048,92537,barcelona
10717,41.374297689535744,2.150141388734413,32226,barcelona
10718,41.37547619792607,2.1149675457188146,76637,barcelona
10719,41.360768974159086,2.1111972455277366,37425,barcelona
10720,41.37104464840494,2.1288949849324244,27297,barcelona
10721,41.362161044345406,2.103874965611714,23377,barcelona
10722,41.36353485195104,2.1434940997427656,34134,barcelona
10723,41.405396766587124,2.1454851406579496,1886026,barcelona
10724,41.38394729033246,2.118628077239001,54722,barcelona
10725,41.3660420373437,2.142315056684637,19878,barcelona
10726,41.37047987107195,2.133301426590912,36923,barcelona
10727,41.398644485479316,2.1220041650837564,66632,barcelona
10728,41.38754428563765,2.119599004331481,46856,barcelona
10729,41.386970906817226,2.153877032980346,88538,barcelona
10730,41.361155417858846,2.145099131609178,24432,barcelona
10731,41.3668474931084,2.149796670390075,23092,barcelona
10732,41.37593565212915,2.1592065525528175,8306,barcelona
10733,41.3766948490355,2.129156153202771,44816,barcelona
10734,41.371771835918494,2.1180330397647187,502351,barcelona
10735,41.40718336690272,2.143870699286427,1154714,barcelona
10736,41.3995261016068,2.1158042055897504,35441,barcelona
10737,41.38141026960171,2.10753357784364,89822,barcelona
10738,41.38788218415117,2.1590367653995797,15309,barcelona
10739,41.38210015336903,2.1223406642855607,30510,barcelona
10740,41.40568589017723,2.1319305625075007,57406,barcelona
10741,41.374009539015205,2.11530561057561,1668912,barcelona
10742,41.373460609430936,2.1465105143153376,1382896,barcelona
10743,41.37802792108845,2.1014302548801607,12320,barcelona
10744,41.37424933108517,2.1026003907103314,4538,barcelona
10745,41.39652675163134,2.113423508411498,41321,barcelona
10746,41.36134730908187,2.1137968666705027,38188,barcelona
10747,41.38874559951951,2.1504700111939727,88720,barcelona
10748,41.367942238988235,2.1291904029957336,11321,barcelona
10749,41.40321279757897,2.142705208199484,88494,barcelona
10750,41.39996155051844,2.1541681133761434,49121,barcelona
10751,41.36907784638317,2.1555905820093764,82021,barcelona
10752,41.38448719278905,2.122178107399059,67021,barcelona
10753,41.403584576787686,2.1129560540032317,83529,barcelona
10754,41.37287989194614,2.1280215324442047,1959634,barcelona
10755,41.39481278318944,2.124855951692437,72130,barcelona
10756,41.38059090447514,2.1591337212009747,3903,barcelona
10757,41.37083105727966,2.1394751118994684,93459,barcelona
10758,41.38242811070318,2.1438892106590814,68301,barcelona
10759,41.38745880662011,2.1394455809363326,46002,barcelona
10760,41.38311920773222,2.1387470368270374,27842,barcelona
10761,41.366923925745425,2.1133681411939387,16843,barcelona
10762,41.37519056488632,2.1100324590314545,24515,barcelona
10763,41.39318040147631,2.145181529630197,74440,barcelona
10764,41.3981600110775,2.1016209549757057,82719,barcelona
10765,41.381812229634455,2.1191840644167015,49848,barcelona
10766,41.38402920210463,2.1199511393769295,872356,barcelona
10767,41.40373368657724,2.1128251943327054,42674,barcelona
10768,41.37049765645195,2.1510766357951714,23437,barcelona
10769,41.39044554215719,2.145538794052717,12323,barcelona
10770,41.393537644737684,2.122587426025231,48889,barcelona
10771,41.372640460750546,2.135496320175093,63110,barcelona
10772,41.38036728131113,2.1166395109766873,42421,barcelona
10773,41.38554905352731,2.155222919364226,16386,barcelona
10774,41.38953766210651,2.125027759897026,1023474,barcelona
10775,41.37949456550776,2.105493618911328,54227,barcelona
10776,41.365193243545264,2.1394342090483827,70439,barcelona
10777,41.395558333359986,2.115901131576544,11991,barcelona
10778,41.40835059962416,2.1133624173550025,96380,barcelona
10779,41.40682495507674,2.1369921185937946,90075,barcelona
10780,41.39330755322562,2.1339087931547094,58531,barcelona
10781,41.38586740202612,2.1283112422240253,73369,barcelona
10782,41.40621112651993,2.1375526631797,44876,barcelona
10783,41.387694032458164,2.118498211356745,48866,barcelona
10784,41.37230439250728,2.122449536990142,52967,barcelona
10785,41.370144562886196,2.147087765112277,44547,barcelona
10786,41.40826297511687,2.152163448104544,55846,barcelona
10787,41.38887016848655,2.1272358302394636,19856,barcelona
10788,41.376181153945836,2.15113481439423,34210,barcelona
10789,41.37574302801965,2.127998216858237,61661,barcelona
10790,41.38388920444841,2.1378360836147707,5700,barcelona
10791,41.38363016334454,2.13823479225945,12044,barcelona
10792,41.4024668648556,2.1362535884326843,49191,barcelona
10793,41.375082754157,2.117955392851685,8243,barcelona
10794,41.400442230431594,2.1543518177242347,15958,barcelona
10795,41.401460020837064,2.1228868980997615,71194,barcelona
10796,41.391129692294896,2.1508304550130832,84145,barcelona
10797,41.375906547423305,2.1321698341880757,56943,barcelona
10798,41.40396072444379,2.1360469556524855,49561,barcelona
10799,41.397243812809315,2.1511829340758455,15073,barcelona
10800,41.36623250662489,2.1508212816724956,59194,barcelona
10801,41.408962464264334,2.1406117113872045,60265,barcelona
10802,41.36408026149407,2.1008544738345374,45239,barcelona
10803,41.377920764733034,2.1273747449452505,60118,barcelona
10804,41.40438318902916,2.136312544488823,42184,barcelona
10805,41.39120206149409,2.112185157573621,83216,barcelona
10806,41.4061214658294,2.1374700167333587,48468,barcelona
10807,41.401305273563636,2.1599335339232932,91043,barcelona
10808,41.385187813915095,2.104804555354947,48945,barcelona
10809,41.3850603016424,2.1260668499415933,69075,barcelona
10810,41.379717579036296,2.141503126828901,1022265,barcelona
10811,41.3676710394098,2.1165965901129935,69062,barcelona
10812,41.3619176637544,2.114553306793133,24150,barcelona
10813,41.38022992476138,2.1111275144122557,91719,barcelona
10814,41.37230887102061,2.1107568782871584,55048,barcelona
10815,41.365496609704344,2.134708348195753,56056,barcelona
10816,41.383337339412336,2.156223251203566,39293,barcelona
10817,41.37031082090498,2.147845776821035,26515,barcelona
10818,41.3698175311987,2.1217852616156345,41506,barcelona
10819,41.39584467565052,2.1000232973387165,11161,barcelona
10820,41.38418092706308,2.12004122870576,54951,barcelona
10821,41.36859807150151,2.136016922454357,27835,barcelona
10822,41.373736797979106,2.109343603076647,87525,barcelona
10823,41.40518766899253,2.1368108041342992,50249,barcelona
10824,41.40763278634684,2.104796682358403,8176,barcelona
10825,41.39227994812018,2.111848699539286,23123,barcelona
10826,41.37507721796584,2.104311380310305,45118,barcelona
10827,41.394587001555955,2.1222591720934045,70720,barcelona
10828,41.39548344055184,2.1271008537076193,774993,barcelona
10829,41.395255147554394,2.102110194222366,72307,barcelona
10830,41.37300988331042,2.1120519568836698,7913,barcelona
10831,41.400467167172174,2.1204951100384792,92051,barcelona
10832,41.36082843833713,2.1309468542844416,57005,barcelona
10833,41.37146740296558,2.1201899669264876,13091,barcelona
10834,41.36125218245195,2.132847126002282,69671,barcelona
10835,41.39792823942104,2.1200222013178633,20591,barcelona
10836,41.39766782974844,2.146291810062875,65848,barcelona
10837,41.37134617894696,2.1570065945815013,18769,barcelona
10838,41.38543253443949,2.1478021013153565,2001196,barcelona
10839,41.391097916927045,2.145802346781276,8375,barcelona
10840,41.36239648463976,2.12933582006934,12921,barcelona
10841,41.36048596981582,2.1232665654713143,57735,barcelona
10842,41.360103111976905,2.158996313914473,12554,barcelona
10843,41.36598076725585,2.1123448647514076,73656,barcelona
10844,41.40840729206808,2.1589945852758015,17682,barcelona
10845,41.3808846205731,2.1491762350194925,50700,barcelona
10846,41.39223683633385,2.114644088905567,67070,barcelona
10847,41.408563249882164,2.15233441368359,5115,barcelona
10848,41.39662470112728,2.106402965271413,43079,barcelona
10849,41.39390795123967,2.118297222909112,68473,barcelona
10850,41.380811436863546,2.147028976956834,36885,barcelona
10851,41.40437171308814,2.110260325923076,29681,barcelona
10852,41.37935024010242,2.1359873553302906,17804,barcelona
10853,41.401744524950594,2.1398844944596753,98010,barcelona
10854,41.40949148465301,2.14504384204006,53200,barcelona
10855,41.39931371297737,2.1313104846925626,78139,barcelona
10856,41.36157234055326,2.1120527340090742,49986,barcelona
10857,41.379535727905505,2.1076912192174455,7502,barcelona
10858,41.38506443950483,2.124611952279511,4256,barcelona
10859,41.40494150535137,2.120433405947919,28016,barcelona
10860,41.362993701724704,2.1417104039453165,1682759,barcelona
10861,41.38420950492501,2.150001405622241,1718,barcelona
10862,41.392637290737,2.1038881337299657,53273,barcelona
10863,41.401865665966724,2.127265772389803,69659,barcelona
10864,41.38121150237283,2.139448432242195,1767784,barcelona
10865,41.380309764514955,2.1559073180238486,9091,barcelona
10866,41.37141470694207,2.116958147658842,85163,barcelona
10867,41.38311394538912,2.1586868555269625,24631,barcelona
10868,41.402922668692,2.1415397027932204,87914,barcelona
10869,41.395929933653605,2.154378228507509,16638,barcelona
10870,41.39736833348394,2.148443096107694,21741,barcelona
10871,41.385060868370786,2.1259500947807757,73837,barcelona
10872,41.39302050476238,2.1339917357341087,1144064,barcelona
10873,41.367456155425394,2.11314959206693,88389,barcelona
10874,41.38674778246573,2.1408869167987845,72820,barcelona
10875,41.39465927067631,2.141819708042663,64708,barcelona
10876,41.36362494445502,2.1199945720652766,2169985,barcelona
10877,41.38500989948329,2.1571460578566373,41561,barcelona
10878,41.36197328605392,2.120569196460091,44052,barcelona
10879,41.37066209010107,2.13428427279339,7661,barcelona
10880,41.37844960212869,2.120798690899416,1929986,barcelona
10881,41.40238032442053,2.127097487405736,4781,barcelona
10882,41.40378405403179,2.1220265248760666,58140,barcelona
10883,41.360023423512295,2.1587747371024593,91942,barcelona
10884,41.38049921646978,2.1345959462342865,2363,barcelona
10885,41.40447153004967,2.1592932396826447,48717,barcelona
10886,41.38925838945892,2.1269430067438564,22629,barcelona
10887,41.397344887133194,2.124363870319736,24076,barcelona
10888,41.38939256187249,2.1038999148453046,51831,barcelona
10889,41.38137672711281,2.124151478136061,62714,barcelona
10890,41.386660910998096,2.1383594276425977,32325,barcelona
10891,41.40782700286361,2.15592349746213,90358,barcelona
10892,41.40390900764663,2.1067989191954286,21544,barcelona
10893,41.393053044093485,2.106188964273443,1460051,barcelona
10894,41.38516359755042,2.1280677697648724,89151,barcelona
10895,41.36480676923294,2.1514381763524395,33545,barcelona
10896,41.405858233131,2.11131507877787,47663,barcelona
10897,41.3673607227726,2.1416556685526045,33864,barcelona
10898,41.368850960903245,2.116261355580701,79321,barcelona
10899,41.364918830446314,2.15176728639257,94266,barcelona
10900,41.372138393877876,2.1356856756240465,48183,barcelona
10901,41.36102823010095,2.1313508737910336,31701,barcelona
10902,41.36502966747144,2.142780170958892,32644,barcelona
10903,41.38922075988618,2.134527380562682,1894657,barcelona
10904,41.369952723830714,2.1412057044626143,34626,barcelona
10905,41.39097267392349,2.129288117516152,59576,barcelona
10906,41.36541846029445,2.144995449387993,40334,barcelona
10907,41.38760494454202,2.107011502555999,14720,barcelona
10908,41.362537855084994,2.10189232571566,3301,barcelona
10909,41.363651667573684,2.1255299520586948,63342,barcelona
10910,41.40561620804431,2.1018092950215816,15009,barcelona
10911,41.393822789756115,2.111954695625538,66429,barcelona
10912,41.36885302203178,2.1185933620244577,69949,barcelona
10913,41.40627828478607,2.15622923211092,83025,barcelona
10914,41.39462359760748,2.1115358566849767,54924,barcelona
10915,41.381752765738455,2.101568947112035,93223,barcelona
10916,41.388677218271205,2.1170921281620467,69712,barcelona
10917,41.398000676151426,2.1299846223222856,956256,barcelona
10918,41.405522719943946,2.1115938988163605,1145813,barcelona
10919,41.39444675362869,2.127085012456565,70430,barcelona
10920,41.37065182768388,2.1395523803854313,20196,barcelona
10921,41.36074292656998,2.120804457597728,72586,barcelona
10922,41.38148537129679,2.141645745861919,3682,barcelona
10923,41.3772917720745,2.1137703654078663,80820,barcelona
10924,41.409663828655965,2.127310124187255,84451,barcelona
10925,41.3914650663884,2.107442760866436,58087,barcelona
10926,41.3960411304801,2.137410491184605,32695,barcelona
10927,41.36980384359257,2.1070173621137123,80911,barcelona
10928,41.39731894845834,2.1149813174145007,1190,barcelona
10929,41.37444451578021,2.152539449241873,1296217,barcelona
10930,41.39955118357738,2.1427471534466425,60137,barcelona
10931,41.39514886328941,2.1354943203606633,42907,barcelona
10932,41.370647939320655,2.157716175991847,90756,barcelona
10933,41.36977305320675,2.1041230069144827,54015,barcelona
10934,41.37623649464257,2.1037074446504582,6796,barcelona
10935,41.39595446327345,2.110641671837694,51165,barcelona
10936,41.390704104137846,2.1524136802587903,1092,barcelona
10937,41.38623512614402,2.154446108470639,15579,barcelona
10938,41.36554230404132,2.1434658408796112,841439,barcelona
10939,41.372225031830915,2.1018025519896146,53810,barcelona
10940,41.393881692402616,2.102810112951349,93442,barcelona
10941,41.377630534753465,2.123948580311723,12710,barcelona
10942,41.37005114499505,2.121130575729608,18441,barcelona
10943,41.37929792613429,2.1361097644378493,1123285,barcelona
10944,41.367788049037614,2.1514699100399297,68515,barcelona
10945,41.36799740220886,2.129579012627474,95265,barcelona
10946,41.37065182688664,2.127564891369385,90824,barcelona
10947,41.39215901625985,2.1438379766454014,6247,barcelona
10948,41.38226112838014,2.135242321247437,4541,barcelona
10949,41.36336757644255,2.1444393024923802,1928392,barcelona
10950,41.36100744701261,2.1221462545948007,1332732,barcelona
10951,41.38753685427279,2.148463229166781,52731,barcelona
10952,41.37625429464181,2.1217338371440593,92829,barcelona
10953,41.37450028697382,2.1256820875411426,79714,barcelona
10954,41.38306434451339,2.1188587044045804,61424,barcelona
10955,41.38293775997062,2.10409099863098,49041,barcelona
10956,41.407960315983935,2.1369791678574446,90371,barcelona
10957,41.38658493816111,2.159007379466463,69412,barcelona
10958,41.39748716886927,2.12314510233263,48248,barcelona
10959,41.37141524775635,2.125397136652052,77036,barcelona
10960,41.4034702798216,2.1566762682790617,1200250,barcelona
10961,41.402130622612056,2.1427837881996172,27486,barcelona
10962,41.39298740928729,2.10710275245137,72869,barcelona
10963,41.371853129681774,2.1527132101726174,32742,barcelona
10964,41.378945595201664,2.1066613458133117,98683,barcelona
10965,41.39528502273726,2.1074223951767017,98121,barcelona
10966,41.40957459555955,2.1559561128481253,56377,barcelona
10967,41.387720145277946,2.1003452870428356,39089,barcelona
10968,41.3992094893755,2.1502701046410047,42856,barcelona
10969,41.39013726370155,2.130792012482776,60400,barcelona
10970,41.39466297094519,2.1509767547128176,42866,barcelona
10971,41.363731620408046,2.1597284870945774,45643,barcelona
10972,41.377721522020636,2.15562811498013,87261,barcelona
10973,41.385767528021546,2.102684073262616,93846,barcelona
10974,41.38187393706365,2.1346664271804197,24502,barcelona
10975,41.398380148031755,2.133608383967208,3255,barcelona
10976,41.36954202208849,2.1470955217827687,14110,barcelona
10977,41.38946959744798,2.152257240880161,42777,barcelona
10978,41.40201723973789,2.1124255514397077,75604,barcelona
10979,41.37146214705586,2.15791632807396,60361,barcelona
10980,41.37392263592188,2.1258423959195802,97354,barcelona
10981,41.384161204124034,2.135358815091494,64583,barcelona
10982,41.36874844960643,2.1285095971866648,42373,barcelona
10983,41.3836887621405,2.1271742942681495,17546,barcelona
10984,41.37199399211062,2.126768509609424,71582,barcelona
10985,41.383210162028334,2.1525436638976614,99934,barcelona
10986,41.38201020639121,2.104974583910301,49827,barcelona
10987,41.38654183307449,2.1011509334819842,28491,barcelona
10988,41.39442700030209,2.1370651396694935,60661,barcelona
10989,41.380669297415054,2.1085321595534876,47970,barcelona
10990,41.40190230017036,2.1593064268586626,36724,barcelona
10991,41.39554496594509,2.147667879502221,11031,barcelona
10992,41.3657721134638,2.1502808647750378,21307,barcelona
10993,41.37132732898822,2.12691162374128,12245,barcelona
10994,41.3960759400224,2.104560679599473,29858,barcelona
10995,41.37324260372565,2.1444448783878483,79252,barcelona
10996,41.37448239264921,2.1578988317661976,22244,barcelona
10997,41.38003169709285,2.111156008147253,73130,barcelona
10998,41.3715318335795,2.1435953906155896,50567,barcelona
10999,41.409738408688426,2.159023088181342,4619,barcelona
